Transaction_ID,Date,Time,DateTime,Month,Quarter,Day_of_Week,Hour,WeekDay,WeekNumber,Is_Weekend,Is_Night_Txn,Sender_UPI,Receiver_UPI,Sender_Bank,Receiver_Bank,Sender_State,Receiver_State,Cross_State_Txn,Amount_INR,Amount_INR_Capped,Amount_Category,Transaction_Type,UPI_App,Device_Type,Is_Fraud,Fraud_Type,Fraud_Flag,Response_Time_Sec,Login_Attempts,New_Device_Used,Odd_Hour_Txn,Risk_Score,Risk_Label,Fraud_Velocity
TXN0004768,2024-07-27,12:52:24,2024-07-27 12:52:24,July,Q3,Saturday,12,Saturday,30,1,0,rajesh434@axisbank,anita592@oksbi,Canara,Canara,Karnataka,Punjab,1,2290.1,2290.1,Medium (₹2K-10K),Bill Payment,Google Pay,Ios,0,,LEGITIMATE,54,1,0,0,31.6,Medium,0
TXN0004186,2024-07-27,13:32:00,2024-07-27 13:32:00,July,Q3,Saturday,13,Saturday,30,1,0,neha675@paytm,vikram71@icici,Sbi,Union Bank,Haryana,Punjab,1,57961.84,57961.84,High (₹50K-2L),Bill Payment,Mobikwik,Web,0,,LEGITIMATE,54,2,0,0,30.6,Medium,0
TXN0001349,2024-07-27,14:36:49,2024-07-27 14:36:49,July,Q3,Saturday,14,Saturday,30,1,0,dinesh198@axisbank,rajesh877@apl,Bob,Sbi,Madhya Pradesh,Punjab,1,6758.65,6758.65,Medium (₹2K-10K),Bill Payment,Amazon Pay,Ios,0,,LEGITIMATE,32,2,1,0,7.0,Low,0
TXN0004569,2024-07-27,18:25:02,2024-07-27 18:25:02,July,Q3,Saturday,18,Saturday,30,1,0,priya185@paytm,manish62@axisbank,Axis,Sbi,Tamil Nadu,Tamil Nadu,0,5910.68,5910.68,Medium (₹2K-10K),Investment,Google Pay,Ios,0,,LEGITIMATE,6,1,0,0,22.7,Low,0
TXN0004333,2024-07-27,18:44:03,2024-07-27 18:44:03,July,Q3,Saturday,18,Saturday,30,1,0,sanjay597@axisbank,ashok888@okhdfcbank,Axis,Yes Bank,Uttar Pradesh,Haryana,1,8432.34,8432.34,Medium (₹2K-10K),Bill Payment,Whatsapp Pay,Web,0,,LEGITIMATE,51,1,1,0,1.2,Low,0
TXN0000706,2024-07-27,18:53:52,2024-07-27 18:53:52,July,Q3,Saturday,18,Saturday,30,1,0,priya373@upi,arun645@apl,Yes Bank,Union Bank,Haryana,Maharashtra,1,782.95,782.95,Small (₹500-2K),P2P,Bhim,Ios,0,,LEGITIMATE,57,1,0,0,17.7,Low,0
TXN0001002,2024-07-27,18:57:16,2024-07-27 18:57:16,July,Q3,Saturday,18,Saturday,30,1,0,kavitha548@icici,neha777@okhdfcbank,Yes Bank,Kotak,Odisha,Punjab,1,1702.99,1702.99,Small (₹500-2K),Emi,Google Pay,Web,0,,LEGITIMATE,57,1,1,0,18.6,Low,0
TXN0002067,2024-07-27,20:12:27,2024-07-27 20:12:27,July,Q3,Saturday,20,Saturday,30,1,0,meena579@oksbi,amit833@oksbi,Icici,Bob,Telangana,Bihar,1,2940.8,2940.8,Medium (₹2K-10K),Bill Payment,Mobikwik,Ios,0,,LEGITIMATE,12,2,1,0,6.1,Low,0
TXN0001609,2024-07-28,06:04:17,2024-07-28 06:04:17,July,Q3,Sunday,6,Sunday,30,1,0,ravi49@apl,kavitha169@apl,Kotak,Hdfc,Tamil Nadu,Tamil Nadu,0,1526.02,1526.02,Small (₹500-2K),P2M,Mobikwik,Ios,0,,LEGITIMATE,11,1,1,0,25.8,Medium,0
TXN0000507,2024-07-28,06:10:59,2024-07-28 06:10:59,July,Q3,Sunday,6,Sunday,30,1,0,manish925@upi,suresh226@ybl,Axis,Axis,Karnataka,Madhya Pradesh,1,28382.79,28382.79,Large (₹10K-50K),P2M,Whatsapp Pay,Web,0,,LEGITIMATE,10,1,0,0,27.0,Medium,0
TXN0001313,2024-07-28,08:35:50,2024-07-28 08:35:50,July,Q3,Sunday,8,Sunday,30,1,0,anita522@oksbi,anita355@okhdfcbank,Pnb,Hdfc,Gujarat,Rajasthan,1,16923.57,16923.57,Large (₹10K-50K),Emi,Phonepe,Ios,0,,LEGITIMATE,21,1,1,0,29.4,Medium,0
TXN0004023,2024-07-28,08:36:01,2024-07-28 08:36:01,July,Q3,Sunday,8,Sunday,30,1,0,deepa364@apl,ravi283@upi,Pnb,Union Bank,Gujarat,Maharashtra,1,34577.79,34577.79,Large (₹10K-50K),Emi,Phonepe,Ios,0,,LEGITIMATE,55,2,0,0,25.1,Medium,0
TXN0001879,2024-07-28,10:03:40,2024-07-28 10:03:40,July,Q3,Sunday,10,Sunday,30,1,0,meena321@axisbank,amit701@axisbank,Canara,Kotak,Rajasthan,Haryana,1,68468.03,68468.03,High (₹50K-2L),Emi,Mobikwik,Web,0,,LEGITIMATE,37,2,0,0,29.0,Medium,0
TXN0004168,2024-07-28,10:49:54,2024-07-28 10:49:54,July,Q3,Sunday,10,Sunday,30,1,0,pooja433@okhdfcbank,rajesh618@apl,Sbi,Bob,Tamil Nadu,Haryana,1,1850.48,1850.48,Small (₹500-2K),P2P,Amazon Pay,Web,0,,LEGITIMATE,19,2,1,0,26.8,Medium,0
TXN0002094,2024-07-28,12:17:30,2024-07-28 12:17:30,July,Q3,Sunday,12,Sunday,30,1,0,rekha600@okhdfcbank,vikram661@axisbank,Axis,Hdfc,Telangana,Tamil Nadu,1,253.72,253.72,Micro (<₹500),P2M,Google Pay,Web,0,,LEGITIMATE,12,2,1,0,20.3,Low,0
TXN0000061,2024-07-28,19:17:02,2024-07-28 19:17:02,July,Q3,Sunday,19,Sunday,30,1,0,anita223@apl,sanjay974@axisbank,Yes Bank,Icici,Odisha,Uttar Pradesh,1,7273.44,7273.44,Medium (₹2K-10K),Recharge,Google Pay,Web,0,,LEGITIMATE,58,2,1,0,34.4,Medium,0
TXN0003759,2024-07-29,07:25:09,2024-07-29 07:25:09,July,Q3,Monday,7,Monday,31,0,0,arun737@paytm,arun764@oksbi,Bob,Yes Bank,Maharashtra,Tamil Nadu,1,14509.57,14509.57,Large (₹10K-50K),P2P,Google Pay,Ios,0,,LEGITIMATE,18,2,0,0,11.7,Low,0
TXN0003285,2024-07-29,07:29:41,2024-07-29 07:29:41,July,Q3,Monday,7,Monday,31,0,0,dinesh716@upi,suresh280@ybl,Bob,Yes Bank,Delhi,Odisha,1,11944.09,11944.09,Large (₹10K-50K),P2P,Mobikwik,Web,0,,LEGITIMATE,21,2,0,0,23.9,Low,0
TXN0004221,2024-07-29,08:47:28,2024-07-29 08:47:28,July,Q3,Monday,8,Monday,31,0,0,arun309@axisbank,sanjay400@oksbi,Union Bank,Kotak,Madhya Pradesh,Karnataka,1,5776.28,5776.28,Medium (₹2K-10K),Bill Payment,Paytm,Ios,0,,LEGITIMATE,30,1,0,0,4.8,Low,0
TXN0002975,2024-07-29,10:07:40,2024-07-29 10:07:40,July,Q3,Monday,10,Monday,31,0,0,ravi344@ybl,manish414@okhdfcbank,Bob,Hdfc,Karnataka,Haryana,1,320.99,320.99,Micro (<₹500),Recharge,Bhim,Web,0,,LEGITIMATE,31,2,0,0,39.7,Medium,0
TXN0002724,2024-07-29,13:42:43,2024-07-29 13:42:43,July,Q3,Monday,13,Monday,31,0,0,sanjay926@axisbank,dinesh790@oksbi,Union Bank,Canara,Uttar Pradesh,Delhi,1,115.79,115.79,Micro (<₹500),Bill Payment,Paytm,Web,0,,LEGITIMATE,24,2,0,0,25.2,Medium,0
TXN0004362,2024-07-29,14:29:19,2024-07-29 14:29:19,July,Q3,Monday,14,Monday,31,0,0,rajesh729@paytm,anita726@oksbi,Sbi,Bob,Kerala,Uttar Pradesh,1,7434.65,7434.65,Medium (₹2K-10K),Bill Payment,Whatsapp Pay,Ios,0,,LEGITIMATE,14,1,0,0,9.7,Low,0
TXN0000634,2024-07-29,14:50:41,2024-07-29 14:50:41,July,Q3,Monday,14,Monday,31,0,0,nisha13@okhdfcbank,kavitha583@paytm,Pnb,Yes Bank,Uttar Pradesh,Maharashtra,1,4788.52,4788.52,Medium (₹2K-10K),Bill Payment,Paytm,Web,0,,LEGITIMATE,28,2,1,0,33.6,Medium,0
TXN0000230,2024-07-29,15:13:48,2024-07-29 15:13:48,July,Q3,Monday,15,Monday,31,0,0,nisha544@apl,deepa844@oksbi,Bob,Hdfc,Rajasthan,Tamil Nadu,1,4906.17,4906.17,Medium (₹2K-10K),Emi,Whatsapp Pay,Android,0,,LEGITIMATE,26,2,0,0,5.5,Low,0
TXN0002264,2024-07-29,16:57:44,2024-07-29 16:57:44,July,Q3,Monday,16,Monday,31,0,0,ashok791@axisbank,anita680@ybl,Kotak,Icici,Madhya Pradesh,Madhya Pradesh,0,2859.67,2859.67,Medium (₹2K-10K),Emi,Mobikwik,Android,0,,LEGITIMATE,52,2,0,0,18.4,Low,0
TXN0004880,2024-07-29,18:45:12,2024-07-29 18:45:12,July,Q3,Monday,18,Monday,31,0,0,priya164@axisbank,anita592@upi,Pnb,Pnb,Punjab,Haryana,1,21247.3,21247.3,Large (₹10K-50K),Investment,Bhim,Web,0,,LEGITIMATE,40,2,0,0,1.1,Low,0
TXN0001252,2024-07-29,19:03:08,2024-07-29 19:03:08,July,Q3,Monday,19,Monday,31,0,0,rekha736@upi,sanjay405@paytm,Icici,Yes Bank,Delhi,Bihar,1,266.52,266.52,Micro (<₹500),P2P,Phonepe,Ios,0,,LEGITIMATE,27,1,0,0,33.1,Medium,0
TXN0004138,2024-07-29,19:31:40,2024-07-29 19:31:40,July,Q3,Monday,19,Monday,31,0,0,arun97@axisbank,arun692@icici,Pnb,Union Bank,Telangana,Bihar,1,11490.86,11490.86,Large (₹10K-50K),P2M,Paytm,Ios,0,,LEGITIMATE,22,1,1,0,30.3,Medium,0
TXN0001219,2024-07-30,11:37:03,2024-07-30 11:37:03,July,Q3,Tuesday,11,Tuesday,31,0,0,ravi371@oksbi,priya423@okhdfcbank,Union Bank,Kotak,Madhya Pradesh,Kerala,1,15605.95,15605.95,Large (₹10K-50K),Recharge,Bhim,Ios,0,,LEGITIMATE,34,1,1,0,32.4,Medium,0
TXN0001409,2024-07-30,12:02:04,2024-07-30 12:02:04,July,Q3,Tuesday,12,Tuesday,31,0,0,suresh931@okhdfcbank,sunita411@oksbi,Kotak,Hdfc,Haryana,Maharashtra,1,4593.14,4593.14,Medium (₹2K-10K),Investment,Mobikwik,Android,0,,LEGITIMATE,32,2,1,0,39.0,Medium,0
TXN0003577,2024-07-30,14:30:03,2024-07-30 14:30:03,July,Q3,Tuesday,14,Tuesday,31,0,0,meena193@oksbi,arun102@ybl,Hdfc,Sbi,Bihar,Bihar,0,30346.23,30346.23,Large (₹10K-50K),Investment,Mobikwik,Android,0,,LEGITIMATE,46,1,0,0,4.1,Low,0
TXN0003328,2024-07-30,15:08:04,2024-07-30 15:08:04,July,Q3,Tuesday,15,Tuesday,31,0,0,vikram980@okhdfcbank,rajesh35@ybl,Canara,Sbi,Punjab,West Bengal,1,1867.8,1867.8,Small (₹500-2K),Investment,Phonepe,Android,0,,LEGITIMATE,58,2,0,0,16.9,Low,0
TXN0001934,2024-07-30,15:18:28,2024-07-30 15:18:28,July,Q3,Tuesday,15,Tuesday,31,0,0,arun102@upi,sanjay443@upi,Canara,Union Bank,Karnataka,Punjab,1,9712.17,9712.17,Medium (₹2K-10K),Emi,Amazon Pay,Android,0,,LEGITIMATE,39,1,1,0,10.7,Low,0
TXN0003537,2024-07-30,16:34:02,2024-07-30 16:34:02,July,Q3,Tuesday,16,Tuesday,31,0,0,anita763@okhdfcbank,arun839@ybl,Hdfc,Yes Bank,Delhi,Odisha,1,386873.92,386873.92,Very High (>₹2L),Recharge,Mobikwik,Android,1,Fake UPI Link,FRAUD,4,7,1,0,71.3,High,1
TXN0004596,2024-07-30,18:30:00,2024-07-30 18:30:00,July,Q3,Tuesday,18,Tuesday,31,0,0,neha333@okhdfcbank,vikram487@okhdfcbank,Axis,Bob,Delhi,Maharashtra,1,6124.07,6124.07,Medium (₹2K-10K),Bill Payment,Bhim,Ios,0,,LEGITIMATE,6,2,0,0,19.3,Low,0
TXN0000664,2024-07-30,19:44:04,2024-07-30 19:44:04,July,Q3,Tuesday,19,Tuesday,31,0,0,dinesh131@oksbi,neha533@okhdfcbank,Pnb,Axis,Rajasthan,West Bengal,1,1173.01,1173.01,Small (₹500-2K),Recharge,Bhim,Web,0,,LEGITIMATE,37,1,0,0,7.5,Low,0
TXN0001052,2024-07-30,22:12:35,2024-07-30 22:12:35,July,Q3,Tuesday,22,Tuesday,31,0,0,kavitha991@icici,manish820@axisbank,Sbi,Bob,West Bengal,Tamil Nadu,1,100000.0,100000.0,High (₹50K-2L),Recharge,Amazon Pay,Web,0,,LEGITIMATE,19,2,0,0,15.9,Low,0
TXN0003818,2024-07-30,22:58:08,2024-07-30 22:58:08,July,Q3,Tuesday,22,Tuesday,31,0,0,sanjay74@oksbi,dinesh106@oksbi,Pnb,Canara,West Bengal,Delhi,1,484951.3,484951.3,Very High (>₹2L),Bill Payment,Google Pay,Ios,1,Fake UPI Link,FRAUD,4,10,1,1,78.3,Critical,1
TXN0000741,2024-07-30,23:27:35,2024-07-30 23:27:35,July,Q3,Tuesday,23,Tuesday,31,0,0,amit990@icici,dinesh840@axisbank,Hdfc,Axis,West Bengal,Bihar,1,3868.77,3868.77,Medium (₹2K-10K),P2M,Google Pay,Android,1,Account Takeover,FRAUD,5,7,1,1,74.1,High,1
TXN0003598,2024-07-31,06:19:26,2024-07-31 06:19:26,July,Q3,Wednesday,6,Wednesday,31,0,0,suresh983@apl,amit955@apl,Icici,Axis,Karnataka,Madhya Pradesh,1,94932.54,94932.54,High (₹50K-2L),P2M,Bhim,Web,0,,LEGITIMATE,21,1,0,0,12.4,Low,0
TXN0000916,2024-07-31,08:25:17,2024-07-31 08:25:17,July,Q3,Wednesday,8,Wednesday,31,0,0,pooja159@okhdfcbank,vikram714@upi,Canara,Axis,Telangana,Tamil Nadu,1,3397.53,3397.53,Medium (₹2K-10K),Recharge,Whatsapp Pay,Ios,0,,LEGITIMATE,53,1,1,0,25.1,Medium,0
TXN0002287,2024-07-31,09:41:00,2024-07-31 09:41:00,July,Q3,Wednesday,9,Wednesday,31,0,0,manish543@oksbi,sunita2@upi,Union Bank,Canara,Rajasthan,Uttar Pradesh,1,7735.2,7735.2,Medium (₹2K-10K),P2P,Paytm,Web,1,Account Takeover,FRAUD,3,3,0,0,84.1,Critical,1
TXN0003386,2024-07-31,12:15:35,2024-07-31 12:15:35,July,Q3,Wednesday,12,Wednesday,31,0,0,ravi851@axisbank,rekha768@apl,Bob,Union Bank,Tamil Nadu,Delhi,1,44695.28,44695.28,Large (₹10K-50K),P2M,Amazon Pay,Android,0,,LEGITIMATE,5,1,1,0,30.1,Medium,0
TXN0003227,2024-07-31,15:17:44,2024-07-31 15:17:44,July,Q3,Wednesday,15,Wednesday,31,0,0,manish645@paytm,meena917@upi,Axis,Kotak,Maharashtra,Bihar,1,4195.98,4195.98,Medium (₹2K-10K),P2M,Google Pay,Web,0,,LEGITIMATE,35,1,1,0,29.7,Medium,0
TXN0004106,2024-07-31,15:41:08,2024-07-31 15:41:08,July,Q3,Wednesday,15,Wednesday,31,0,0,sunita551@oksbi,arun629@axisbank,Bob,Union Bank,Kerala,Haryana,1,40599.03,40599.03,Large (₹10K-50K),Recharge,Whatsapp Pay,Ios,0,,LEGITIMATE,8,2,0,0,5.2,Low,0
TXN0003490,2024-07-31,16:59:22,2024-07-31 16:59:22,July,Q3,Wednesday,16,Wednesday,31,0,0,dinesh576@okhdfcbank,rekha943@oksbi,Kotak,Pnb,Madhya Pradesh,Uttar Pradesh,1,7568.9,7568.9,Medium (₹2K-10K),Investment,Whatsapp Pay,Ios,0,,LEGITIMATE,60,1,0,0,24.3,Low,0
TXN0004097,2024-07-31,18:15:20,2024-07-31 18:15:20,July,Q3,Wednesday,18,Wednesday,31,0,0,kavitha448@icici,pooja801@icici,Icici,Canara,Tamil Nadu,Tamil Nadu,0,3348.71,3348.71,Medium (₹2K-10K),Emi,Mobikwik,Ios,0,,LEGITIMATE,6,2,1,0,16.0,Low,0
TXN0004289,2024-07-31,18:23:12,2024-07-31 18:23:12,July,Q3,Wednesday,18,Wednesday,31,0,0,amit726@apl,anita705@paytm,Sbi,Icici,Karnataka,Maharashtra,1,23962.38,23962.38,Large (₹10K-50K),P2P,Amazon Pay,Web,0,,LEGITIMATE,33,2,0,0,23.1,Low,0
TXN0000875,2024-07-31,19:59:29,2024-07-31 19:59:29,July,Q3,Wednesday,19,Wednesday,31,0,0,nisha586@axisbank,manish855@axisbank,Union Bank,Canara,Maharashtra,Gujarat,1,7629.39,7629.39,Medium (₹2K-10K),Bill Payment,Google Pay,Ios,0,,LEGITIMATE,31,1,0,0,18.5,Low,0
TXN0000797,2024-07-31,20:20:59,2024-07-31 20:20:59,July,Q3,Wednesday,20,Wednesday,31,0,0,dinesh475@apl,sanjay157@icici,Axis,Axis,Kerala,Karnataka,1,11335.36,11335.36,Large (₹10K-50K),Investment,Whatsapp Pay,Android,0,,LEGITIMATE,27,2,0,0,29.8,Medium,0
TXN0000900,2024-08-01,06:58:37,2024-08-01 06:58:37,August,Q3,Thursday,6,Thursday,31,0,0,rekha124@ybl,ashok912@apl,Icici,Axis,Haryana,Tamil Nadu,1,5411.17,5411.17,Medium (₹2K-10K),Recharge,Paytm,Android,0,,LEGITIMATE,11,1,0,0,35.8,Medium,0
TXN0001036,2024-08-01,09:02:00,2024-08-01 09:02:00,August,Q3,Thursday,9,Thursday,31,0,0,ravi751@oksbi,sanjay856@upi,Icici,Axis,Rajasthan,Gujarat,1,9708.43,9708.43,Medium (₹2K-10K),Investment,Mobikwik,Ios,0,,LEGITIMATE,42,2,1,0,36.7,Medium,0
TXN0003902,2024-08-01,09:17:07,2024-08-01 09:17:07,August,Q3,Thursday,9,Thursday,31,0,0,sunita138@okhdfcbank,neha625@oksbi,Sbi,Icici,Odisha,Madhya Pradesh,1,2649.2,2649.2,Medium (₹2K-10K),P2P,Mobikwik,Ios,0,,LEGITIMATE,13,1,0,0,39.1,Medium,0
TXN0002700,2024-08-01,09:17:07,2024-08-01 09:17:07,August,Q3,Thursday,9,Thursday,31,0,0,suresh535@axisbank,anita960@okhdfcbank,Sbi,Bob,Uttar Pradesh,Maharashtra,1,10131.1,10131.1,Large (₹10K-50K),Bill Payment,Bhim,Ios,0,,LEGITIMATE,56,2,1,0,14.0,Low,0
TXN0004565,2024-08-01,09:17:15,2024-08-01 09:17:15,August,Q3,Thursday,9,Thursday,31,0,0,deepa694@ybl,priya110@okhdfcbank,Yes Bank,Hdfc,Haryana,Delhi,1,7376.66,7376.66,Medium (₹2K-10K),Investment,Amazon Pay,Android,0,,LEGITIMATE,12,2,0,0,14.2,Low,0
TXN0002804,2024-08-01,11:26:06,2024-08-01 11:26:06,August,Q3,Thursday,11,Thursday,31,0,0,dinesh742@paytm,manish647@ybl,Yes Bank,Bob,Telangana,Gujarat,1,15760.35,15760.35,Large (₹10K-50K),Investment,Google Pay,Ios,0,,LEGITIMATE,22,1,1,0,6.1,Low,0
TXN0003898,2024-08-01,18:52:21,2024-08-01 18:52:21,August,Q3,Thursday,18,Thursday,31,0,0,priya802@oksbi,rajesh187@okhdfcbank,Canara,Hdfc,Gujarat,West Bengal,1,27491.64,27491.64,Large (₹10K-50K),Emi,Bhim,Android,0,,LEGITIMATE,36,2,1,0,27.5,Medium,0
TXN0001363,2024-08-01,21:07:28,2024-08-01 21:07:28,August,Q3,Thursday,21,Thursday,31,0,0,nisha515@oksbi,vikram906@icici,Sbi,Bob,Odisha,Karnataka,1,53845.61,53845.61,High (₹50K-2L),Emi,Phonepe,Android,0,,LEGITIMATE,34,1,0,0,9.9,Low,0
TXN0004960,2024-08-01,21:08:20,2024-08-01 21:08:20,August,Q3,Thursday,21,Thursday,31,0,0,sanjay455@axisbank,rajesh448@axisbank,Yes Bank,Icici,Gujarat,Kerala,1,7955.82,7955.82,Medium (₹2K-10K),Bill Payment,Phonepe,Web,0,,LEGITIMATE,22,2,0,0,22.5,Low,0
TXN0000096,2024-08-01,22:14:07,2024-08-01 22:14:07,August,Q3,Thursday,22,Thursday,31,0,0,ravi812@icici,pooja810@apl,Kotak,Kotak,Bihar,Karnataka,1,2432.28,2432.28,Medium (₹2K-10K),Emi,Whatsapp Pay,Web,0,,LEGITIMATE,49,1,0,0,2.0,Low,0
TXN0001480,2024-08-01,22:18:08,2024-08-01 22:18:08,August,Q3,Thursday,22,Thursday,31,0,0,sunita572@okhdfcbank,kavitha144@upi,Axis,Sbi,Bihar,Kerala,1,2623.63,2623.63,Medium (₹2K-10K),P2M,Bhim,Ios,0,,LEGITIMATE,17,2,1,0,24.6,Low,0
TXN0002529,2024-08-02,06:07:25,2024-08-02 06:07:25,August,Q3,Friday,6,Friday,31,0,0,neha432@icici,manish998@okhdfcbank,Bob,Axis,Haryana,Punjab,1,13334.34,13334.34,Large (₹10K-50K),P2P,Phonepe,Ios,0,,LEGITIMATE,20,1,0,0,2.4,Low,0
TXN0002565,2024-08-02,08:54:09,2024-08-02 08:54:09,August,Q3,Friday,8,Friday,31,0,0,deepa909@oksbi,suresh302@apl,Hdfc,Yes Bank,Gujarat,Uttar Pradesh,1,21830.97,21830.97,Large (₹10K-50K),P2P,Google Pay,Ios,0,,LEGITIMATE,10,2,1,0,5.1,Low,0
TXN0000997,2024-08-02,11:02:16,2024-08-02 11:02:16,August,Q3,Friday,11,Friday,31,0,0,nisha624@oksbi,ashok305@apl,Yes Bank,Kotak,Kerala,Maharashtra,1,36207.27,36207.27,Large (₹10K-50K),P2P,Phonepe,Ios,0,,LEGITIMATE,47,1,0,0,37.2,Medium,0
TXN0003576,2024-08-02,11:11:20,2024-08-02 11:11:20,August,Q3,Friday,11,Friday,31,0,0,suresh590@ybl,anita461@oksbi,Axis,Icici,Tamil Nadu,Rajasthan,1,14999.89,14999.89,Large (₹10K-50K),P2M,Google Pay,Android,0,,LEGITIMATE,20,2,1,0,9.2,Low,0
TXN0000657,2024-08-02,13:18:51,2024-08-02 13:18:51,August,Q3,Friday,13,Friday,31,0,0,neha933@paytm,manish424@axisbank,Sbi,Union Bank,Tamil Nadu,Rajasthan,1,7735.4,7735.4,Medium (₹2K-10K),P2P,Phonepe,Web,0,,LEGITIMATE,15,2,1,0,22.6,Low,0
TXN0004122,2024-08-02,14:24:47,2024-08-02 14:24:47,August,Q3,Friday,14,Friday,31,0,0,sanjay785@paytm,rekha576@icici,Axis,Union Bank,Telangana,Delhi,1,6168.2,6168.2,Medium (₹2K-10K),P2M,Bhim,Web,0,,LEGITIMATE,12,2,1,0,30.3,Medium,0
TXN0001369,2024-08-02,15:38:57,2024-08-02 15:38:57,August,Q3,Friday,15,Friday,31,0,0,sanjay944@oksbi,pooja731@paytm,Axis,Axis,Gujarat,Odisha,1,100000.0,100000.0,High (₹50K-2L),Emi,Amazon Pay,Web,0,,LEGITIMATE,47,2,1,0,2.7,Low,0
TXN0003226,2024-08-02,16:21:31,2024-08-02 16:21:31,August,Q3,Friday,16,Friday,31,0,0,suresh993@okhdfcbank,vikram971@paytm,Union Bank,Sbi,West Bengal,Maharashtra,1,83968.51,83968.51,High (₹50K-2L),Investment,Amazon Pay,Android,0,,LEGITIMATE,14,1,1,0,4.9,Low,0
TXN0000576,2024-08-02,18:00:23,2024-08-02 18:00:23,August,Q3,Friday,18,Friday,31,0,0,pooja520@ybl,suresh901@ybl,Hdfc,Axis,Bihar,West Bengal,1,9836.27,9836.27,Medium (₹2K-10K),Recharge,Paytm,Android,0,,LEGITIMATE,55,2,0,0,13.0,Low,0
TXN0004604,2024-08-02,21:14:52,2024-08-02 21:14:52,August,Q3,Friday,21,Friday,31,0,0,anita937@okhdfcbank,manish673@ybl,Icici,Hdfc,Kerala,Uttar Pradesh,1,33188.92,33188.92,Large (₹10K-50K),P2P,Whatsapp Pay,Web,0,,LEGITIMATE,57,2,1,0,39.3,Medium,0
TXN0001849,2024-08-02,22:59:48,2024-08-02 22:59:48,August,Q3,Friday,22,Friday,31,0,0,deepa515@axisbank,sanjay281@axisbank,Canara,Union Bank,Madhya Pradesh,Odisha,1,18754.21,18754.21,Large (₹10K-50K),P2M,Whatsapp Pay,Ios,0,,LEGITIMATE,33,2,0,0,32.8,Medium,0
TXN0000897,2024-08-03,06:20:49,2024-08-03 06:20:49,August,Q3,Saturday,6,Saturday,31,1,0,deepa430@paytm,rajesh493@axisbank,Yes Bank,Union Bank,Odisha,Karnataka,1,100000.0,100000.0,High (₹50K-2L),Emi,Bhim,Web,0,,LEGITIMATE,38,1,0,0,8.3,Low,0
TXN0002542,2024-08-03,09:01:48,2024-08-03 09:01:48,August,Q3,Saturday,9,Saturday,31,1,0,deepa168@upi,anita445@okhdfcbank,Union Bank,Hdfc,West Bengal,Tamil Nadu,1,18265.39,18265.39,Large (₹10K-50K),P2M,Phonepe,Web,0,,LEGITIMATE,18,2,1,0,6.3,Low,0
TXN0001504,2024-08-03,10:23:38,2024-08-03 10:23:38,August,Q3,Saturday,10,Saturday,31,1,0,pooja411@ybl,anita48@icici,Sbi,Kotak,Telangana,Rajasthan,1,67395.32,67395.32,High (₹50K-2L),Emi,Whatsapp Pay,Android,0,,LEGITIMATE,23,1,0,0,22.6,Low,0
TXN0003760,2024-08-03,11:04:52,2024-08-03 11:04:52,August,Q3,Saturday,11,Saturday,31,1,0,amit899@ybl,pooja649@upi,Hdfc,Hdfc,Punjab,Uttar Pradesh,1,7028.75,7028.75,Medium (₹2K-10K),Bill Payment,Whatsapp Pay,Web,0,,LEGITIMATE,40,1,1,0,20.3,Low,0
TXN0002061,2024-08-03,13:41:33,2024-08-03 13:41:33,August,Q3,Saturday,13,Saturday,31,1,0,rekha804@ybl,priya64@upi,Sbi,Bob,Odisha,Kerala,1,1625.25,1625.25,Small (₹500-2K),Bill Payment,Amazon Pay,Android,0,,LEGITIMATE,57,2,1,0,32.2,Medium,0
TXN0004871,2024-08-03,14:53:42,2024-08-03 14:53:42,August,Q3,Saturday,14,Saturday,31,1,0,anita678@ybl,deepa155@apl,Kotak,Axis,Tamil Nadu,Telangana,1,429.55,429.55,Micro (<₹500),Emi,Mobikwik,Android,0,,LEGITIMATE,50,2,1,0,10.5,Low,0
TXN0002657,2024-08-03,17:22:08,2024-08-03 17:22:08,August,Q3,Saturday,17,Saturday,31,1,0,manish522@upi,deepa332@upi,Icici,Union Bank,Bihar,West Bengal,1,6122.07,6122.07,Medium (₹2K-10K),Investment,Paytm,Ios,0,,LEGITIMATE,33,2,1,0,35.2,Medium,0
TXN0001065,2024-08-03,20:14:50,2024-08-03 20:14:50,August,Q3,Saturday,20,Saturday,31,1,0,vikram632@oksbi,kavitha918@paytm,Union Bank,Kotak,Tamil Nadu,Maharashtra,1,1851.2,1851.2,Small (₹500-2K),Recharge,Google Pay,Android,0,,LEGITIMATE,10,2,0,0,38.3,Medium,0
TXN0001821,2024-08-03,20:45:30,2024-08-03 20:45:30,August,Q3,Saturday,20,Saturday,31,1,0,sunita848@okhdfcbank,manish531@icici,Axis,Sbi,Odisha,Karnataka,1,2468.51,2468.51,Medium (₹2K-10K),P2P,Paytm,Ios,0,,LEGITIMATE,29,2,1,0,35.5,Medium,0
TXN0000930,2024-08-03,22:08:26,2024-08-03 22:08:26,August,Q3,Saturday,22,Saturday,31,1,0,priya218@axisbank,anita630@okhdfcbank,Union Bank,Canara,Madhya Pradesh,Tamil Nadu,1,1492.58,1492.58,Small (₹500-2K),P2P,Paytm,Ios,0,,LEGITIMATE,20,2,1,0,3.1,Low,0
